id,name,age,address,cell phone,gender,height,weight,bmi
307,정다진,25,천안 서북구 123-45,010-5683-7000,여성,159.000000,64.199997,25.394564
308,조진훈,39,인천 서구 123-45,010-7966-1251,여성,163.500000,97.900002,36.622433
309,한은현,67,청주 동구 123-45,010-2395-6808,여성,152.000000,62.500000,27.051592
310,서태현,73,대전 강서구 123-45,010-1785-9363,남성,163.800003,54.900002,20.461834
311,오현빈,77,전주 중구 123-45,010-5902-8276,남성,170.000000,61.200001,21.176470
312,오민람,37,김해 성동구 123-45,010-8418-9519,여성,150.100006,60.500000,26.853071
313,조하영,25,성남 중구 123-45,010-3998-3435,여성,177.800003,95.500000,30.209244
314,신지진,34,안양 흥덕구 123-45,010-3291-8690,남성,165.500000,46.200001,16.867317
315,윤시현,20,대구 강서구 123-45,010-5608-1801,남성,162.500000,68.099998,25.789349
316,조은영,74,울산 기흥구 123-45,010-2982-9324,여성,174.199997,59.599998,19.640383
317,임도솔,59,부산 성동구 123-45,010-9813-2781,남성,163.600006,97.400002,36.390865
318,최서민,51,수원 송파구 123-45,010-3212-9966,여성,169.399994,84.300003,29.376553
319,서태슬,42,천안 강서구 123-45,010-5704-9337,남성,150.600006,96.300003,42.459644
320,한아연,44,김해 달서구 123-45,010-2716-4225,남성,177.800003,42.400002,13.412272
321,조은윤,45,천안 분당구 123-45,010-1945-6125,여성,178.199997,46.799999,14.737726
322,윤현진,39,대전 강서구 123-45,010-6299-4358,여성,163.500000,70.300003,26.297825
323,한수율,57,세종 해운대구 123-45,010-3330-1745,남성,158.899994,56.200001,22.258123
324,한채안,20,고양 서북구 123-45,010-1219-3486,남성,164.899994,64.699997,23.793755
325,김아아,63,인천 덕진구 123-45,010-4870-2248,여성,156.600006,90.400002,36.862507
326,장수빈,54,제주 팔달구 123-45,010-1284-9038,남성,171.199997,66.099998,22.552460
327,정지호,39,대전 분당구 123-45,010-5428-4678,남성,176.199997,81.199997,26.154367
328,강민훈,53,울산 흥덕구 123-45,010-5590-2855,남성,171.899994,96.400002,32.623108
329,조유영,74,용인 덕양구 123-45,010-8678-4383,남성,177.600006,68.699997,21.780647
330,장유안,72,서울 덕양구 123-45,010-4353-6926,여성,151.899994,57.000000,24.703548
331,장소윤,79,세종 유성구 123-45,010-4440-3977,여성,168.300003,58.200001,20.547298
332,오진아,51,부산 서북구 123-45,010-6956-3611,남성,160.500000,91.900002,35.675121
333,한유아,53,김해 서구 123-45,010-4767-9175,여성,161.000000,84.800003,32.714787
334,오지슬,50,대구 수성구 123-45,010-8379-2197,여성,173.699997,90.000000,29.829287
335,오태안,24,대구 분당구 123-45,010-2106-6597,여성,152.100006,96.800003,41.842434
336,박서현,53,울산 수성구 123-45,010-5808-4644,여성,160.699997,75.900002,29.390707
337,이태윤,59,제주 강남구 123-45,010-4030-3586,남성,169.399994,79.699997,27.773560
338,임유현,20,포항 북구 123-45,010-4921-4797,여성,166.100006,52.599998,19.065422
339,박하진,21,수원 강서구 123-45,010-3157-5792,여성,168.500000,65.000000,22.893572
340,신수연,52,서울 신제주 123-45,010-2329-3871,여성,166.500000,52.099998,18.793568
341,장채서,58,울산 덕진구 123-45,010-7708-2070,여성,165.199997,56.900002,20.849337
342,윤선아,59,대전 수성구 123-45,010-5255-4409,여성,174.100006,91.699997,30.253229
343,서소재,55,화성 유성구 123-45,010-1161-7944,남성,179.199997,86.500000,26.936436
344,서태호,34,포항 장유동 123-45,010-7883-5359,남성,168.800003,48.900002,17.161844
345,김민영,54,화성 기흥구 123-45,010-1489-8492,여성,154.399994,68.599998,28.775944
346,조건훈,65,전주 강남구 123-45,010-6130-5564,남성,175.399994,92.900002,30.196497
347,최하안,49,전주 강남구 123-45,010-6432-5911,남성,151.000000,63.599998,27.893515
348,윤예호,70,포항 팔달구 123-45,010-6494-2013,여성,178.399994,70.300003,22.088472
349,서예율,46,광주 기흥구 123-45,010-9502-6499,남성,170.500000,51.500000,17.715706
350,신시슬,54,포항 중구 123-45,010-4409-8284,남성,168.500000,59.400002,20.921204
351,서유람,39,화성 수성구 123-45,010-5522-4361,여성,163.800003,55.099998,20.536375
352,윤수아,64,김해 서북구 123-45,010-6071-4963,여성,166.600006,71.300003,25.688547
353,정예민,22,안산 남구 123-45,010-6711-5966,남성,164.199997,78.199997,29.004169
354,서아재,78,창원 동구 123-45,010-4720-1312,여성,173.300003,52.400002,17.447538
355,조도아,37,세종 달서구 123-45,010-2854-2252,여성,153.699997,60.900002,25.779209
356,박현람,43,화성 팔달구 123-45,010-1350-2266,여성,164.000000,82.300003,30.599346
357,오현훈,51,천안 동구 123-45,010-9713-3242,여성,178.300003,41.099998,12.928231
358,박하솔,55,안양 서구 123-45,010-3769-5318,여성,179.399994,97.800003,30.387434
359,정은율,77,김해 기흥구 123-45,010-7922-2880,남성,160.000000,84.800003,33.125000
360,조선연,26,수원 송파구 123-45,010-1439-1152,여성,178.600006,69.699997,21.850925
361,조하영,71,대구 유성구 123-45,010-5776-1875,남성,150.800003,69.599998,30.605997
362,서선솔,24,김해 성북구 123-45,010-7395-5865,여성,177.500000,80.500000,25.550486
363,장서연,67,포항 덕양구 123-45,010-7172-2793,남성,166.699997,62.299999,22.419033
364,박선윤,28,청주 진해구 123-45,010-9972-4574,여성,151.600006,97.000000,42.205914
365,김현안,37,고양 강남구 123-45,010-4829-2089,남성,172.300003,65.099998,21.928574
366,강은윤,34,안산 팔달구 123-45,010-8167-4537,남성,177.100006,68.400002,21.808159
367,장민빈,43,화성 해운대구 123-45,010-8051-2290,남성,173.699997,55.000000,18.229010
368,강수재,40,전주 중구 123-45,010-6426-2673,여성,178.600006,75.800003,23.763277
369,이나윤,32,포항 북구 123-45,010-3894-9925,남성,171.199997,94.599998,32.276291
370,최진민,54,청주 팔달구 123-45,010-7735-6603,여성,160.399994,44.200001,17.179621
371,한다영,40,인천 기흥구 123-45,010-1400-9604,여성,159.899994,50.299999,19.673021
372,임수솔,48,인천 서북구 123-45,010-6762-2776,여성,156.500000,94.800003,38.706120
373,오도진,37,천안 기흥구 123-45,010-1462-4330,여성,173.899994,72.099998,23.841640
374,이나연,32,전주 송파구 123-45,010-6689-3306,여성,178.300003,89.300003,28.089809
375,서서훈,76,남양주 남구 123-45,010-1505-5295,여성,163.300003,66.699997,25.012287
376,정선안,69,천안 송파구 123-45,010-9194-4054,남성,170.199997,52.599998,18.157942
377,조현연,26,울산 북구 123-45,010-3847-5602,남성,176.800003,43.599998,13.948321
378,김하진,23,대전 남구 123-45,010-8276-7814,여성,164.100006,59.500000,22.095295
379,한아우,31,창원 흥덕구 123-45,010-5527-2598,여성,171.399994,89.500000,30.465017
380,조도슬,27,안산 송파구 123-45,010-9148-3953,남성,157.500000,93.300003,37.611488
381,서현훈,24,고양 흥덕구 123-45,010-4782-7678,여성,173.800003,65.199997,21.584799
382,강건연,53,세종 해운대구 123-45,010-4185-5868,남성,162.300003,87.199997,33.103920
383,윤태아,64,인천 덕양구 123-45,010-8367-5929,여성,160.800003,72.300003,27.961870
384,임민영,33,세종 기흥구 123-45,010-3686-9650,남성,152.899994,46.900002,20.061247
385,김현슬,69,인천 수성구 123-45,010-8590-4193,여성,164.699997,99.800003,36.791153
386,조현아,37,남양주 남구 123-45,010-8845-2935,남성,174.899994,92.900002,30.369394
387,최진아,57,인천 신제주 123-45,010-5582-6295,남성,177.500000,74.000000,23.487404
388,조현재,66,광주 진해구 123-45,010-8155-5957,여성,176.699997,77.699997,24.885588
389,신채민,35,포항 서구 123-45,010-7136-1406,여성,154.899994,66.599998,27.756931
390,신진람,30,세종 북구 123-45,010-4270-9502,남성,179.300003,68.900002,21.431801
391,윤은우,70,수원 유성구 123-45,010-4809-2058,남성,166.199997,95.000000,34.392330
392,한수재,77,수원 성북구 123-45,010-9706-5028,여성,175.399994,59.099998,19.210041
393,조수서,44,성남 일산동구 123-45,010-3953-9304,여성,175.800003,40.799999,13.201473
394,윤태아,62,용인 기흥구 123-45,010-1532-3719,남성,150.600006,78.400002,34.567352
395,정아아,36,서울 분당구 123-45,010-6236-1454,남성,179.300003,40.200001,12.504476
396,조태진,79,세종 기흥구 123-45,010-5301-4872,남성,155.500000,49.500000,20.471254
397,이도서,35,부산 흥덕구 123-45,010-3373-1842,여성,173.300003,67.500000,22.475357
398,장민훈,66,화성 서북구 123-45,010-5416-8626,여성,173.699997,93.000000,30.823597
399,이선호,55,평택 진해구 123-45,010-7401-9676,남성,167.699997,87.300003,31.041891
400,정민호,40,수원 서북구 123-45,010-6396-7208,여성,177.699997,44.500000,14.092406
401,김유안,38,대전 흥덕구 123-45,010-6131-2159,남성,160.300003,94.199997,36.659271
402,임유유,36,제주 덕진구 123-45,010-8978-3809,남성,162.500000,65.599998,24.842604
403,오은재,63,대전 송파구 123-45,010-2356-8340,여성,165.600006,82.500000,30.083841
404,장하영,76,광주 흥덕구 123-45,010-2817-8421,남성,151.800003,81.500000,35.368290
405,김은우,37,대구 흥덕구 123-45,010-7497-4484,여성,155.100006,59.599998,24.775511
406,신민안,55,김해 진해구 123-45,010-2295-5311,남성,160.300003,76.900002,29.926731
407,장태유,58,대구 강남구 123-45,010-8981-4689,여성,163.199997,57.299999,21.513660
408,장도현,46,안양 수성구 123-45,010-2974-5005,여성,150.600006,66.900002,29.496885
409,최현재,66,용인 달서구 123-45,010-1114-4916,남성,176.600006,65.400002,20.969900
410,장서율,35,세종 흥덕구 123-45,010-5849-5958,남성,176.100006,80.400002,25.926107
411,이민솔,57,제주 덕양구 123-45,010-7734-6544,여성,154.100006,71.800003,30.235641
412,강수슬,33,인천 덕양구 123-45,010-1206-8014,여성,154.100006,40.700001,17.139145
413,조서솔,41,김해 달서구 123-45,010-2340-4363,여성,155.800003,75.500000,31.103695
414,신시안,61,천안 중구 123-45,010-5523-6110,여성,177.399994,73.599998,23.386791
415,임현린,72,안양 중구 123-45,010-4469-2387,여성,156.899994,88.300003,35.868637
416,최나안,25,청주 기흥구 123-45,010-2337-9158,여성,169.600006,92.400002,32.123306
417,한유서,46,남양주 강남구 123-45,010-7527-1087,남성,162.899994,76.599998,28.866001
418,김진민,32,남양주 달서구 123-45,010-8476-4635,여성,160.199997,62.299999,24.275209
419,장민현,40,대구 성동구 123-45,010-7829-6602,남성,168.500000,82.400002,29.022007
420,박나슬,21,천안 흥덕구 123-45,010-5259-4729,여성,164.699997,75.900002,27.980446
421,윤진민,24,인천 팔달구 123-45,010-8716-4587,여성,166.600006,85.000000,30.624495
422,오소솔,52,포항 송파구 123-45,010-1819-2230,남성,170.000000,53.500000,18.512110
423,오아안,20,성남 성동구 123-45,010-2312-5578,남성,165.300003,56.099998,20.531332
424,강하유,39,대전 달서구 123-45,010-2662-3403,남성,177.399994,94.699997,30.091427
425,신다유,61,김해 장유동 123-45,010-2331-7045,남성,168.899994,73.199997,25.659714
426,최진민,21,대전 팔달구 123-45,010-3819-3431,남성,154.399994,97.300003,40.814861
427,윤건슬,70,인천 분당구 123-45,010-4296-1082,남성,179.800003,98.199997,30.376108
428,장수람,75,고양 진해구 123-45,010-6734-5704,남성,179.300003,46.799999,14.557448
429,장아재,68,수원 수성구 123-45,010-7976-1978,여성,158.899994,71.099998,28.159296
430,정시율,56,전주 북구 123-45,010-6856-7322,여성,171.899994,72.599998,24.568853
431,윤지람,51,제주 북구 123-45,010-4486-6883,여성,156.300003,96.099998,39.337376
432,박도재,20,화성 송파구 123-45,010-6597-6024,여성,170.699997,69.599998,23.885931
433,한나유,38,부산 진해구 123-45,010-9150-8944,남성,151.800003,74.099998,32.156937
434,신예슬,74,부산 서구 123-45,010-5538-3328,남성,173.699997,95.800003,31.751619
435,조유서,76,세종 분당구 123-45,010-1778-2624,남성,154.399994,46.299999,19.421665
436,윤진진,63,대구 흥덕구 123-45,010-5727-3614,여성,177.800003,52.299999,16.543911
437,최채연,41,용인 흥덕구 123-45,010-3892-7491,여성,180.000000,50.500000,15.586421
438,윤하현,34,대전 덕진구 123-45,010-4769-6608,여성,160.100006,55.900002,21.808666
439,최소현,63,화성 일산동구 123-45,010-6989-5966,여성,151.699997,40.599998,17.642286
440,장채재,62,광주 덕양구 123-45,010-5448-7883,여성,152.300003,41.799999,18.020899
441,신선현,21,용인 중구 123-45,010-1488-7107,여성,178.899994,59.200001,18.496990
442,최진현,64,세종 서구 123-45,010-4073-4525,여성,179.000000,86.099998,26.871820
443,오나서,41,인천 기흥구 123-45,010-2700-3916,여성,176.600006,85.300003,27.350649
444,정채민,73,화성 강남구 123-45,010-5220-5726,남성,179.300003,69.199997,21.525116
445,임예아,28,광주 성북구 123-45,010-1642-5437,여성,157.800003,43.700001,17.549608
446,서소슬,46,용인 해운대구 123-45,010-4127-3562,남성,164.300003,74.300003,27.524136
447,장도빈,69,대구 덕진구 123-45,010-9718-8485,여성,151.000000,95.900002,42.059563
448,한유솔,54,서울 덕양구 123-45,010-3471-3632,남성,157.199997,79.199997,32.049412
449,임태율,39,김해 중구 123-45,010-3626-9376,여성,179.399994,43.000000,13.360528
450,이수서,34,세종 흥덕구 123-45,010-5052-9363,여성,168.699997,79.400002,27.899113
451,장나호,46,남양주 진해구 123-45,010-5480-1997,남성,178.100006,80.300003,25.315571
452,최민우,35,포항 서구 123-45,010-6037-6798,여성,156.600006,40.700001,16.596283
453,이건현,46,창원 장유동 123-45,010-3341-5858,남성,163.399994,65.300003,24.457336
454,윤다현,52,청주 남구 123-45,010-1544-4230,여성,168.500000,94.900002,33.424618
455,조진율,29,화성 기흥구 123-45,010-5311-2146,여성,171.899994,76.900002,26.024035
456,조도진,38,화성 송파구 123-45,010-7716-9934,남성,159.300003,51.599998,20.333780
457,김다율,57,고양 강서구 123-45,010-8492-1996,여성,165.500000,83.699997,30.558319
458,서태현,34,제주 덕양구 123-45,010-6954-3954,여성,169.199997,48.900002,17.080799
459,장하율,45,제주 북구 123-45,010-2446-5660,남성,156.600006,73.000000,29.767288
460,오소진,60,광주 기흥구 123-45,010-7744-7622,여성,160.000000,67.699997,26.445309
461,박예율,72,전주 서북구 123-45,010-3526-8714,남성,170.000000,45.799999,15.847750
462,김태훈,58,창원 중구 123-45,010-8006-8407,여성,170.899994,57.700001,19.755667
463,장아빈,71,대전 강서구 123-45,010-3681-6751,남성,158.899994,96.199997,38.100201
464,임나현,44,전주 덕양구 123-45,010-1437-5865,여성,172.300003,44.200001,14.888525
465,신서린,68,용인 송파구 123-45,010-2519-5847,여성,167.800003,76.000000,26.991667
466,조진재,67,부산 팔달구 123-45,010-6640-3456,남성,173.000000,98.699997,32.978046
467,박현율,76,부산 동구 123-45,010-5385-3104,여성,173.800003,98.000000,32.443409
468,강나율,30,포항 팔달구 123-45,010-6476-3284,남성,176.300003,51.900002,16.697933
469,장은안,78,부산 강서구 123-45,010-2576-2144,여성,163.300003,71.800003,26.924774
470,조시서,43,대구 성북구 123-45,010-9831-9308,남성,175.800003,82.699997,26.758869
471,이다율,61,수원 송파구 123-45,010-4585-9070,여성,150.800003,42.900002,18.864904
472,서진우,52,천안 팔달구 123-45,010-1903-4328,여성,150.800003,44.400002,19.524517
473,최태슬,28,수원 남구 123-45,010-9402-7990,여성,169.699997,56.400002,19.584631
474,한예유,35,대구 송파구 123-45,010-1116-2659,여성,161.699997,55.200001,21.111498
475,박지재,74,천안 중구 123-45,010-8041-3138,여성,176.500000,58.200001,18.682440
476,최태린,42,전주 덕양구 123-45,010-8655-3433,남성,172.899994,42.599998,14.250155
477,강아호,22,인천 송파구 123-45,010-6462-6146,남성,156.300003,71.000000,29.062992
478,서하우,63,서울 중구 123-45,010-1797-1239,여성,176.199997,51.099998,16.459215
479,최채민,26,남양주 북구 123-45,010-4050-8849,여성,157.100006,97.800003,39.626564
480,신태빈,24,인천 흥덕구 123-45,010-8528-6414,남성,174.500000,76.500000,25.122946
481,최시슬,51,제주 유성구 123-45,010-2919-9235,여성,165.500000,99.699997,36.399815
